S&P500 12MF EPS YoY,S&P500 12MF EPS Drawdown(12M)\,EM 12MF EPS YoY,US BEI 5Y5Y,Copper/금 Ratio,독일 제조업 3개월후 수출기대지수???,미국 CEO Confidence Index???,독일 ZEW 현재 경제 상황,WTI YOY???,LME YOY???,Citi Macro Risk Index???,US State Coincident Index,컨퍼런스보드,미시간대,NFIB Small Business,MFG ISM,NON MFG ISM,Philly FED,NAHB,EM/CN,DM/EU,American Association of Individual Investors % Bullish,StateStreet Investor Confidence Index,Credit Managers' Index,Homebuyer Confidence,China MFG PMI,ISM New Order Index - Inventory Index,ISM New Order Index,"New York Fed, Weekly Economic Index",엠파이어스테이트 제조업 지수,미국 경기 선행지수 LEI,경기 체감 지수,내구재 구입 여건,실업률 서베이,미국 존슨 레드북 지수,Sahm Rule Recession Indicator
-0.296350028,0.439026517,-0.21602077,0.631412598,0.172386699,0.452265596,-0.118537598,0.172397209,0.007179705,-0.663389862,0.624335014,0.408687976,-0.511056466,-0.183080795,-0.508199378,0.408115369,-0.417474076,0.116193803,-0.428075474,0.457537276,0.382935074,0.377677229,1.834537817,0.208764031,0.529545368,-0.183346223,0.071622754,0.417055182,0.181440542,-0.206732992,0.721898031,0.520299001,0.399395819,-1.299036213,-0.353365613,0.233149155
-0.190056393,0.439026517,-0.260892923,0.611734862,0.404003892,0.516359923,-0.290396956,0.350912899,0.073398675,-0.325535749,0.89804111,0.408687976,-0.600366288,0.13368437,-0.365885189,0.581153733,-0.160439392,0.378475931,-0.428075474,0.387313168,0.390819621,-0.298395943,1.733141824,0.421648405,0.529545368,-0.12401707,-0.244702976,0.189597218,0.154971569,-0.118495971,0.596230696,0.623452668,0.327578706,-0.569945279,-0.28742672,0.321439993
-0.120061662,0.439026517,-0.113552102,0.62493052,0.635621084,0.293031252,-0.18103191,0.261655054,-0.011200776,-0.204380468,1.075359012,0.408687976,-0.580068601,-0.036287182,-0.116835358,0.358675836,-0.064051385,0.484637745,-0.477591667,0.327383441,0.37341054,0.057554053,1.701943058,0.762263403,0.587266558,0.113299545,-0.124197936,0.280580404,0.185852037,0.791024099,0.64649763,0.337738169,0.040310251,0.280660811,-0.075480281,0.321439993
-0.174179463,0.439026517,-0.008525594,0.615901912,0.621145009,0.093737953,-0.462256314,0.382153144,0.047414438,-0.077009775,1.274045995,0.272458651,-0.409568033,0.010068696,-0.259149547,0.185637471,0.192983299,0.216110804,-0.279526895,0.27953632,0.335690865,1.191367538,1.7565409,0.46422528,0.587266558,0.231957852,-0.184450456,0.113777897,0.049095676,0.675637224,0.797298432,0.488095247,0.112127365,-0.448430123,-0.200293184,0.368981213
-0.063802188,0.439026517,-0.083473595,0.659655935,0.76880097,-0.074509655,-0.18103191,0.335292776,-0.24648999,0.231038375,0.780283836,0.136229325,-0.251246076,-0.044013161,-0.152413906,0.210357238,0.225112635,0.671982122,-0.081462124,0.244690083,0.288068199,0.045330785,1.467952305,0.762263403,0.529545368,0.647261928,0.282506574,0.204761083,0.088799136,1.028585311,0.8978323,0.304523799,0.327578706,-0.448430123,-0.082545162,0.233149155
-0.092441203,0.439026517,-0.013482679,0.536033457,0.719582316,-0.207705679,0.100192494,0.511577019,-0.433439953,0.010493437,0.175584323,0.068114663,-0.125400418,0.010068696,-0.170203179,0.506994434,0.578535326,0.771899123,0.017570262,0.219944905,0.241643983,1.10222198,1.818938434,0.762263403,0.587266558,0.291287006,0.523516654,0.614185417,0.177029046,0.695999614,0.772164965,0.396164727,0.327578706,-0.569945279,0.018718137,0.280690376
-0.142052839,0.439026517,-0.369047822,0.270499783,0.873028706,-0.480106569,0.256428274,0.819516585,-0.497494506,-0.039398508,-0.278167643,0.272458651,-0.304020062,0.172314269,-0.276938821,0.358675836,0.353629977,0.684471747,0.215635033,0.200564405,0.208528884,0.979989299,2.11532672,-0.046697217,0.529545368,0.291287006,0.312632834,0.432219046,0.119679604,1.59873222,0.747031498,0.730761086,0.399395819,-0.569945279,0.030492939,0.280690376
-0.234720869,0.214586151,-0.499566362,-0.030453816,0.803543548,-0.492124255,0.13143965,0.77042477,-0.588259451,-0.259535778,-1.49847854,0.408687976,-0.096983657,0.3500118,-0.152413906,0.482274668,-0.128310056,0.478392932,-0.031945931,0.193363171,0.193201323,0.926670561,1.483551689,0.847417152,0.760430128,0.113299545,0.207190924,0.568693824,0.185852037,0.024040757,0.721898031,0.562425696,0.255761592,-0.083884656,-0.035445953,0.348606405
-0.279554228,0.155324289,-0.611131531,-0.179310095,1.023579881,-0.349914967,0.740759192,0.873071292,-0.666109255,-0.119574006,-1.229319057,0.408687976,-0.222829315,0.496805414,0.167793019,0.506994434,0.642793997,1.577479946,0.166118841,0.202449291,0.197048983,3.281124884,1.319758162,0.336494655,0.644987748,-0.183346223,0.553642914,0.84164338,0.181440542,0.417713623,0.621364163,0.965862087,0.758481388,0.280660811,-0.056640597,0.301065184
-0.40782655,-0.090106439,-0.865372373,-0.437435682,0.563240711,-0.290828009,0.303299008,1.147539165,-1.160797211,-0.374822416,-1.821742716,0.408687976,-0.13757903,0.867652437,0.61252486,0.358675836,0.321500641,0.69071656,0.166118841,0.216416784,0.221207236,1.559330056,1.202762786,-0.046697217,0.991314887,-0.302004531,0.598832304,0.326071996,0.371134849,-0.566468542,0.721898031,1.386916277,0.830298501,0.159145656,0.011653256,0.301065184
-0.661084063,-0.884095321,-0.844686655,-0.850668122,-0.31111419,-0.086527342,0.67826488,1.221176887,-1.42294853,-0.721757939,-2.089083553,0.408687976,0.296791466,1.21532152,0.150003746,-0.086279959,0.000207286,0.166152304,0.116602648,0.221153166,0.263720716,1.446370199,0.765980049,0.038456532,0.933593697,-0.479991992,-0.244702976,-0.265318708,0.190263533,0.451650939,0.696764564,1.418558579,1.045749843,0.402175967,-0.117869569,0.233149155
-0.682322903,-0.992970767,-0.905271827,-0.788393878,-0.232943388,0.042662786,0.272051852,1.189936641,-1.411089118,-0.714060743,-1.571679007,0.272458651,0.093814599,1.00672007,0.22116084,-0.308757856,0.450017983,-0.021192074,0.017570262,0.236715563,0.31191107,1.625715046,0.641184981,-0.387312215,0.818151318,-0.420662838,-0.244702976,-0.325974165,0.177029046,0.322689138,0.57109723,1.086397152,0.758481388,0.523691123,-0.38869002,0.301065184
-0.71571024,-0.823718547,-1.040746562,-0.665465908,0.244767072,0.375152108,0.318922586,1.004726613,-1.479129226,-0.574105941,-1.224317783,-0.068114663,0.19936257,0.821296559,-0.205781726,-0.531235753,0.707052668,-0.214781263,-0.130978317,0.285045988,0.354487627,0.287056448,1.545949223,-0.685350339,0.529545368,-0.302004531,-0.500776186,-0.5231044,-0.012665261,-0.145645823,0.395162961,0.933912464,0.758481388,0.159145656,-0.358075534,0.280690376
-0.827196849,-0.826827436,-0.990529603,-0.582356414,0.247662287,0.380159478,0.381416898,0.911005876,-1.333337228,-0.614833318,-1.026085461,-0.204343988,-0.088864582,1.045349968,-0.063467537,-0.580675286,0.417888648,-0.083640199,0.067086455,0.3363729,0.378519727,0.174096592,1.327557854,-0.472465965,0.818151318,-0.302004531,-0.395334276,-0.492776672,-0.017076757,-0.389994499,0.470563362,1.017178879,0.902115615,0.280660811,-0.628895985,0.301065184
-0.825288387,-0.494133402,-1.068896215,-0.292283446,0.563240711,0.33409168,0.20955754,0.596371972,-1.215863838,-0.56668419,-0.804665414,-0.204343988,-0.07668597,0.643599027,0.185582293,-0.333477622,0.160853964,-0.30220864,-0.031945931,0.357783278,0.378835109,-0.388173739,1.920334426,-0.387312215,0.933593697,-0.242675377,-0.606218096,-0.41695735,-0.136187136,-0.132070897,0.420296428,0.91359969,0.543030047,-0.205399812,-0.570021974,0.212774347
-0.82207956,-0.374344682,-1.155661082,-0.208710947,0.13764412,0.082721741,-0.040419708,0.509345573,-1.250895395,-0.872705791,-0.882412494,-0.068114663,0.134409972,1.060801928,-0.401463736,-0.432356688,-0.160439392,-0.15857795,0.265151226,0.329219997,0.363570625,-0.387330755,2.364916855,-0.685350339,0.702708938,-0.242675377,-0.561028706,-0.250154844,-0.105306667,-0.722580196,0.395162961,0.502693021,0.973932729,-0.083884656,-0.690124956,0.233149155
-0.907514827,-0.254620283,-1.292307913,-0.209405455,-0.018697485,-0.078515551,0.084568916,0.667778248,-1.426716111,-1.248281813,-0.568696206,0.068114663,-0.222829315,0.829022538,-0.205781726,-0.55595552,1.253251372,-0.37714639,0.265151226,0.249668117,0.345783086,-0.563303666,1.280759704,0.421648405,0.644987748,-0.361333684,-0.515839316,-0.477612807,-0.167067605,-0.281395087,0.118694825,0.243201326,0.902115615,-0.569945279,-0.671285273,0.280690376
-0.91746839,-0.203355771,-1.446718744,-0.630971996,-0.357437629,-0.003405011,-0.212279066,0.752573201,-1.552010088,-1.45941589,-0.972890091,0.272458651,0.195303032,0.736310783,-0.205781726,-1.000911314,0.771311339,-0.289719014,0.314667419,0.148174224,0.330077068,-0.831161833,0.984371418,-0.344735341,0.760430128,-0.539321145,-0.320018626,-0.689906906,-0.158244614,-1.340239347,0.093561358,0.679030592,0.543030047,-0.205399812,-0.60299142,0.348606405
-0.955572121,-0.129214122,-1.436614093,-0.905534278,-0.285057256,-0.079517025,-0.290396956,0.982412152,-1.447948737,-1.363324148,-1.529850169,0.204343988,0.248077018,0.373189739,-0.152413906,-1.025631081,-0.031922049,-0.889221022,0.314667419,0.056394746,0.319984847,-0.299449673,1.545949223,-0.898234712,0.644987748,-0.479991992,-0.606218096,-0.856709413,-0.184713587,-1.258789789,-0.107506378,0.386159046,0.543030047,-0.81297559,-0.675995194,0.301065184
-0.970777958,-0.179332031,-1.2962431,-1.010636535,-0.467455795,-0.393979817,-0.071666864,0.821748031,-1.300378249,-1.26277708,-0.891960382,0.272458651,0.105993211,0.589517169,-0.152413906,-1.272828744,0.225112635,-0.951669147,0.512732191,-0.004888233,0.313424903,0.272936466,1.343157238,-0.472465965,0.702708938,-0.479991992,-0.018756026,-0.598923721,-0.255297515,-1.326664421,-0.082372911,0.262432564,0.686664274,-0.691460435,-0.701899759,0.280690376
-0.917064963,-0.00229587,-1.183795456,-0.766632618,-0.609321325,-0.159634933,-0.33726769,0.890922861,-1.257881695,-1.536605185,-0.194964627,0,-0.157876717,0.689954905,-0.41925301,-1.272828744,-0.031922049,-0.857996959,0.364183612,-0.037752922,0.300305016,0.524145699,0.820577891,-1.025965337,0.702708938,-0.598650299,-0.199513586,-0.902201006,-0.524398742,-1.055165893,-0.057239444,0.633151028,0.830298501,-0.448430123,-0.664220392,0.233149155
-0.791531165,0.411459154,-1.227529582,-1.029619762,-0.710653847,-0.051475756,-0.306020534,1.01811529,-1.102004411,-1.46556857,-0.561876286,-0.136229325,-0.007673835,0.79039264,-0.294728094,-1.37170781,-0.288956734,-1.220196088,0.265151226,-0.056118483,0.271731416,-0.506612992,1.070168027,-0.940811587,0.644987748,-0.539321145,-0.832165046,-1.069003512,-0.603805662,-0.797242291,-0.283440647,1.085699769,1.18938407,-0.569945279,-0.553537251,0.233149155
-0.737979989,-0.199073276,-1.356716521,-1.420627937,-1.060974851,-0.31185896,-0.368514846,0.817285138,-0.999243893,-1.306377342,-1.568496378,-0.476802639,0.053219225,0.744036762,-0.525988651,-1.64362524,-0.770896767,-0.920445085,0.314667419,-0.060564883,0.228082561,-1.413453034,-0.208981418,-0.642773464,0.702708938,-0.717308606,-0.033819156,-0.932528734,-0.665566599,-1.523500854,-0.409107981,0.591337564,1.18938407,-0.934490746,-0.607701341,0.280690376
-0.801717021,-0.514041907,-1.345231014,-1.713710441,-1.362077201,-0.491122781,-0.665362828,0.444633636,-1.165643672,-1.118096625,-1.798100329,-0.408687976,-0.101043194,0.720858823,-0.703881387,-1.248108978,-1.092190122,-1.120279087,0.166118841,-0.045099147,0.177684534,-1.017672044,0.765980049,-0.642773464,0.644987748,-0.954625221,0.252380314,-0.598923721,-0.449403319,-1.272364715,-0.509641849,-0.121246595,0.902115615,-0.81297559,-0.812582899,0.280690376
-0.82528435,-0.417317016,-1.129603788,-1.391690091,-1.182573877,-0.195687992,-0.368514846,0.433476405,-0.699949524,-0.925206179,-0.822397204,-0.476802639,-0.01579291,0.666776966,-0.757249208,-0.803153183,-0.256827398,-0.127353887,0.166118841,0.000186462,0.136369505,0.071674035,1.405554772,-0.302158466,0.587266558,-0.242675377,0.312632834,-0.204663251,-0.542044725,-0.566468542,-0.559908783,0.053252956,0.61484716,-0.691460435,-0.81729282,0.233149155
-0.827648785,-0.428061795,-1.084980192,-1.318535216,-1.286801613,-0.144612826,-0.446632736,0.339755668,-0.79969848,-0.984666975,-0.498678367,-0.272458651,-0.072626433,0.512257373,-0.579356472,-0.728993884,-0.321086069,-0.78930402,0.166118841,0.059149581,0.106282072,0.068512845,0.921973884,-0.174427842,0.644987748,-0.302004531,0.689211084,-0.037860745,-0.422934345,0.207302263,-0.58504225,0.12448655,0.758481388,-1.177521057,-0.786678335,0.165233126
-0.84901647,-0.159748699,-1.137385326,-1.395625638,-1.529999665,-0.111564188,-0.555997782,0.2348777,-0.71231737,-1.191359957,-0.401835513,-0.204343988,-0.165995792,0.952638213,-0.543777925,-0.704274118,-0.67450876,-1.001627648,0.166118841,0.124347324,0.086349936,-1.202707033,0.719181899,-0.51504284,0.644987748,-0.302004531,0.674147954,-0.144007794,-0.286177984,-0.899054239,-0.660442651,0.394598569,0.973932729,-0.569945279,-0.793743216,0.185607935
-0.807514301,0.097031813,-1.058849404,-1.772743647,-1.625541757,-0.132595139,-0.821598608,0.286200961,-0.643047196,-0.870198501,-0.593702577,-0.272458651,0.036981076,0.859926457,-0.41925301,-0.506515987,-0.128310056,-0.395880828,0.265151226,0.195006406,0.07808693,-0.779529063,0.695782823,-0.983388462,0.587266558,-0.361333684,0.387948484,0.037958576,-0.325881444,-0.186370603,-0.786109985,0.401997927,1.045749843,-0.934490746,-0.836132504,0.212774347
-0.790568149,0.274441019,-0.80899931,-1.854695627,-1.605275253,-0.383965078,-0.915340076,0.500419789,-0.487922025,-0.421233569,0.167855081,0,0.008564314,0.589517169,-0.401463736,-0.382917155,0.000207286,-0.558245955,0.166118841,0.268371991,0.084268416,0.136162311,0.09520656,-0.642773464,0.529545368,-0.420662838,-0.079008546,-0.022696881,-0.228828542,-0.301757477,-0.610175717,0.035842007,0.973932729,-1.056005902,-0.838487464,0.280690376
-0.767860686,0.401321316,-0.539090651,-1.726211591,-1.750035998,-0.204701257,-0.899716498,0.335292776,-0.082923464,-0.143925718,0.294250919,0.068114663,0.215600719,0.57406521,-0.437042283,-1.09979038,-1.156448793,-0.30220864,0.215635033,0.331008222,0.113157398,-0.114836176,-0.552167854,-1.281426585,0.702708938,-0.12401707,-0.440523666,-0.735398499,-0.228828542,-0.776879901,-0.58504225,0.999927501,0.902115615,-0.691460435,-0.895006515,0.212774347
-0.729463009,0.439026517,-0.287933588,-1.590319466,-1.706607774,-0.087528815,-0.587244938,0.388847483,-0.205264471,-0.187234998,0.045096533,0.136229325,0.284612854,0.682228925,-0.490410104,-0.778433417,-0.256827398,0.128683428,0.512732191,0.383543395,0.167150779,-0.854554639,-0.099785734,-0.557619714,0.587266558,-0.12401707,-0.244702976,-0.401793486,-0.299412471,-0.505381373,-0.509641849,0.860267578,0.830298501,-0.691460435,-0.854972187,0.185607935
-0.575343054,0.439026517,-0.363496917,-1.365993284,-1.469200152,0.296035673,-0.587244938,0.353144345,0.001366064,-0.089586606,0.101474533,0,0.175005346,0.373189739,-0.348095915,-0.605395052,-0.610250089,0.041256052,0.413699805,0.431052203,0.234137894,-0.895860855,0.188802861,-0.642773464,0.356381798,0.35061616,0.041496494,-0.280482572,-0.220005551,-1.041590966,-0.635309184,0.635946472,0.830298501,-0.691460435,-0.847907306,0.165233126
-0.556653981,0.439026517,-0.372138594,-0.804599072,-0.565893102,-0.173655568,0.412664054,0.511577019,-0.029780222,0.812731016,0.203318661,0.136229325,0.524125557,0.883104396,0.274528661,-0.259318323,0.064465957,0.010031989,0.413699805,0.476772785,0.306991113,0.625936018,0.064007793,-0.898234712,0.471824178,0.647261928,-0.033819156,-0.083352338,-0.074426199,-0.267820161,-0.685576118,1.452954954,0.973932729,-0.326914967,-0.777258493,0.212774347
-0.445045581,0.439026517,0.002824315,-0.554576082,0.079739822,-0.00841238,1.021983596,0.765961878,0.784093305,1.042493096,0.755732126,0.272458651,0.682447514,1.2230475,1.590934908,0.037318873,-0.128310056,0.753164686,0.710796962,0.510217439,0.384007372,0.843425891,-0.201181726,-0.387312215,0.414102988,0.469274467,0.719337344,0.44738291,0.088799136,0.254814506,-0.509641849,1.920373332,1.045749843,0.280660811,-0.730159284,0.280690376
-0.174157612,0.439026517,0.617772535,-0.544621463,-0.012907055,0.249967876,1.240713688,1.096215904,1.417546101,1.293506306,0.918955529,0.408687976,0.613435379,1.246225439,1.608724182,0.358675836,0.25724197,0.865571312,0.611764576,0.532642756,0.460519021,0.359763818,-0.177782651,-0.42988909,0.644987748,0.409945313,0.719337344,0.568693824,-0.158244614,0.112277778,-0.208040246,1.976719559,1.117566956,0.88823659,-0.847907306,0.280690376
-0.053282574,0.439026517,0.814387791,-0.481884213,-0.038963989,0.284017987,1.115725064,0.94894046,1.639760938,1.253163511,1.086270883,0.408687976,0.79611456,1.076253887,1.50198854,0.853071163,0.128724628,1.73360026,0.512732191,0.557822908,0.538355274,-0.197237862,-0.435172478,0.166187156,0.529545368,0.587932774,1.186294374,1.281395443,0.000569225,0.967498142,-0.082372911,2.037640151,0.902115615,1.131266901,-0.789033295,0.253523964
0.033004282,0.439026517,0.789125894,-0.549483021,-0.148982155,0.844843349,1.77191534,0.969023475,0.565368966,0.892648156,1.596400848,0.408687976,1.153353846,1.122609765,1.395252899,0.556433967,0.000207286,1.227770441,0.809829348,0.587739441,0.614173082,-0.662775778,0.009409951,-0.302158466,0.471824178,0.706591082,1.126041854,0.856807244,0.221144002,0.662062298,0.068427891,1.817591997,0.973932729,1.252782057,-0.734869205,0.301065184
0.139947751,0.439026517,0.698549593,-0.612220271,-0.46456058,1.145285507,1.584432404,1.080595781,0.405004261,0.768400267,1.268590059,0.408687976,0.930079292,1.130335744,1.359674351,0.383395602,0.321500641,0.69071656,0.661280769,0.616737696,0.686017079,-0.784165475,0.048408409,0.336494655,0.587266558,0.35061616,0.041496494,0.204761083,0.146148578,0.024040757,0.043294424,1.318744079,1.117566956,1.252782057,-0.584151736,0.301065184
0.116366153,0.439026517,0.881366998,-0.624026913,-0.438503646,1.258452054,1.178219376,0.897617199,-0.100983389,0.822900648,1.747803057,0.408687976,0.85700762,1.138061724,1.359674351,0.5317142,0.385759312,1.446338882,0.710796962,0.643754404,0.756599548,-0.366677647,0.45399238,-0.600196589,0.356381798,0.35061616,0.508453524,0.826479516,0.119679604,-0.349269719,0.143828291,1.397051979,1.045749843,0.523691123,-0.581796776,0.280690376
0.116831235,0.439026517,0.993630502,-0.935629638,-0.386389778,0.950999578,1.162595798,0.754804647,-0.375818058,0.775437311,1.565029219,0.408687976,0.844829008,0.983542131,1.199570889,0.482274668,0.192983299,1.109119003,0.562248384,0.657818558,0.82869585,-0.281957755,0.329197312,0.46422528,0.240939419,0.647261928,0.885031774,0.659677009,0.035861189,0.87926112,0.244362159,0.798608233,0.830298501,0.402175967,-0.419304505,0.253523964
0.144524264,0.439026517,0.971107552,-0.849973614,0.013149879,1.308525747,1.131348642,0.739184524,-0.089231362,0.726217437,1.531384284,0.272458651,0.954436516,0.852200477,1.484199267,0.556433967,-0.256827398,0.759409498,0.463215998,0.643077778,0.901675221,-0.056248787,0.945372959,-0.174427842,0.298660608,0.469274467,0.839842384,0.735496331,0.093210631,0.404138696,0.219228692,0.609439987,0.973932729,-0.205399812,-0.44285411,0.253523964
0.167029429,0.439026517,1.014064763,-0.866873316,0.288195295,0.995064428,1.14697222,0.837368154,-0.013574171,1.159810349,0.741182965,0.136229325,0.970674666,1.114883785,1.50198854,1.026109528,-0.128310056,0.66573731,0.611764576,0.589575997,0.970050017,-0.625473736,0.781579433,0.038456532,0.183218229,0.647261928,0.071622754,0.705168602,0.088799136,1.143972185,0.344896027,0.988148811,0.830298501,0.402175967,-0.322751127,0.233149155
0.16562041,0.439026517,0.958541866,-0.840018995,0.218710138,0.989055585,0.740759192,0.8105908,0.060207632,1.318661759,0.903497045,0.068114663,0.97879374,0.983542131,1.092835247,1.42162579,0.610664661,0.878060937,0.463215998,0.497748189,1.027764904,0.25902723,0.594386831,0.634532779,0.125497039,1.062566004,1.035663074,1.326887035,0.071153154,1.205059354,0.370029494,0.493721596,0.973932729,0.280660811,0.004588375,0.233149155
0.196132661,0.439026517,1.067968106,-0.804136066,0.641411514,1.284490374,0.896994972,0.94894046,-0.111151322,1.388566506,1.432722784,0,1.206127832,1.416196991,1.235149436,1.07554906,1.349639378,1.096629377,0.661280769,0.381803499,1.063403059,0.147542595,0.103006252,0.208764031,0.414102988,0.587932774,1.532746363,1.160084529,0.168206055,1.40868325,0.721898031,1.061114043,1.18938407,0.402175967,-0.193228303,0.253523964
0.233378646,0.439026517,1.370690773,-0.842334023,0.641411514,1.208378361,1.240713688,1.049355535,0.392744892,0.774043812,0.99351998,0.068114663,1.303556728,1.246225439,1.89335256,0.828351397,0.289371306,0.928019438,0.710796962,0.258754237,1.074946036,0.28326302,-0.0373882,0.677109653,0.298660608,0.706591082,1.397178193,1.084265208,0.154971569,0.89962351,0.797298432,1.711648796,1.18938407,0.402175967,-0.306266404,0.280690376
0.240041133,0.439026517,1.399389817,-0.649955223,0.74563925,1.043135174,1.787538918,1.294814609,0.079816714,0.639074992,0.989428028,0.272458651,1.080282174,1.045349968,1.430831446,1.347466491,0.032336622,1.177811941,0.958377926,0.130195306,1.062898448,1.242789563,-0.08418635,-0.344735341,0.183218229,0.587932774,1.532746363,1.63016432,0.177029046,0.967498142,0.847565366,1.680987559,1.261201184,0.402175967,-0.131999331,0.280690376
0.828046551,0.439026517,1.353309855,-0.389977614,0.59798329,0.903930307,2.100010478,1.390766792,0.323572798,0.841656641,0.913044932,0.136229325,1.128996622,1.029898009,1.786616918,1.273307191,1.221122036,0.709450998,0.859345541,0.005792791,1.026061842,2.824227554,0.485191147,0.038456532,0.067775849,0.409945313,1.261610023,1.584672727,0.260847461,0.9199859,0.847565366,1.592555777,0.902115615,0.645206278,-0.23090767,0.280690376
0.959495581,0.439026517,1.215292191,-0.081384425,0.542974207,0.871883143,2.00626901,1.491181868,0.208323151,0.656408397,-0.450938932,0.272458651,1.360390251,1.338937195,1.911141833,1.644103687,0.739182003,1.121608628,0.809829348,-0.104110596,0.962607004,1.052485924,0.804978508,0.634532779,0.125497039,-0.183346223,0.598832304,1.342050899,0.119679604,0.791024099,0.998366168,1.209508991,1.18938407,1.131266901,-0.259167195,0.253523964
0.934290328,0.439026517,1.077695222,-0.268438661,0.346099593,0.997067376,1.396949468,1.283657378,0.455477541,0.495706058,-1.01835622,0.272458651,1.238604131,1.470278849,1.395252899,1.124988593,0.642793997,0.653247685,0.760313155,-0.187818892,0.874110843,0.31908984,1.148164944,0.251340906,0.183218229,0.528603621,0.192127794,0.84164338,0.079976145,1.198271891,0.948099234,0.884953774,1.404835411,0.766721434,-0.235617591,0.253523964
0.967974291,0.439026517,0.961752442,-0.238806307,0.337413949,1.123253083,1.38132589,1.339443531,0.53848086,0.728625478,-0.821487882,0.408687976,1.181770608,1.269403378,1.413042172,1.07554906,0.450017983,0.721940623,0.661280769,-0.255578148,0.763790255,-0.328532621,1.44455323,-0.557619714,0.298660608,0.469274467,0.659084824,1.008445887,0.075564649,0.784236636,1.023499635,0.287774774,1.045749843,0.280660811,-0.270941997,0.233149155
0.997924647,0.439026517,0.852980839,-0.07768038,0.45032733,0.640542682,1.584432404,1.368452331,0.892560549,0.812361151,-0.771929801,0.272458651,1.311675803,1.207595541,1.94672038,1.174428126,0.578535326,1.340177068,0.760313155,-0.31710278,0.632906767,0.355338152,0.54758868,0.677109653,0.183218229,0.765920235,0.990473684,1.008445887,0.119679604,0.757086783,0.998366168,0.419869858,0.902115615,-0.205399812,-0.030736032,0.301065184
1.026551236,0.439026517,0.662799428,-0.039945429,0.681944522,0.230939872,1.428196624,1.337212085,1.009675507,0.824015567,-0.866954011,0.272458651,1.242663668,1.2230475,1.839984739,1.396906023,0.739182003,0.71569581,0.661280769,-0.381672228,0.48057731,0.450384599,0.313597928,0.549379029,0.067775849,0.528603621,1.216420634,1.296559307,0.102033622,1.354383545,1.023499635,-0.24360195,1.117566956,0.523691123,-0.000121546,0.233149155
1.049517259,0.439026517,0.577915915,-0.10106216,0.160805839,0.296035673,1.162595798,1.321591962,1.065223162,0.060210495,-0.54914577,0.136229325,1.275139967,1.199869561,1.964509654,0.951950229,0.417888648,0.878060937,0.661280769,-0.449528145,0.310586466,-0.049715661,0.383795154,0.208764031,0.125497039,0.35061616,-0.063945416,0.432219046,0.088799136,1.06931009,1.098900035,-0.522596745,1.045749843,0.402175967,-0.117869569,0.280690376
1.046514853,0.439026517,0.300127624,-0.173522526,0.123168046,0.374150634,1.350078734,1.384072454,0.819071983,-0.396951375,-0.297718078,0.136229325,1.551188506,1.068527907,2.124613117,1.545224621,1.060475359,0.010031989,0.611764576,-0.518254009,0.134224908,0.200229096,-0.21678111,0.336494655,-0.105387721,0.409945313,0.598832304,1.175248393,0.181440542,1.23899667,1.023499635,-0.050013001,0.686664274,0.523691123,0.075237188,0.233149155
1.096540172,0.439026517,0.303291494,-0.159863863,0.14922498,0.36013,1.303208,1.439858607,0.802358071,-0.551357617,0.039640598,0.136229325,1.575545731,1.369841113,1.964509654,1.248587425,1.349639378,0.734430248,0.611764576,-0.581276884,-0.026935242,-0.049926407,-0.700361997,0.591955904,0.183218229,0.113299545,0.372885354,0.765824059,0.371134849,0.892836047,1.124033502,0.171991373,0.973932729,0.402175967,0.376672125,0.301065184
1.037800514,0.439026517,0.127707195,-0.161484382,0.204234063,0.164842598,1.131348642,1.544736575,0.720352502,-0.584092826,-0.270893062,0.204343988,1.681093702,1.253951419,1.875563286,0.951950229,1.47815672,0.69071656,0.661280769,-0.636180247,-0.153529536,-0.268048518,-0.965551516,-0.217004716,0.010054659,-0.242675377,0.418074744,0.462546774,0.238789984,0.9199859,0.847565366,0.421991559,0.973932729,0.402175967,0.364897322,0.233149155
0.884192365,0.310988273,-0.091156107,-0.352474166,0.14922498,0.082721741,1.053230752,1.482256083,-0.191000128,-0.67976708,-0.711914511,-0.272458651,1.620200641,1.168965643,1.413042172,1.07554906,1.253251372,0.209865992,0.265151226,-0.680450916,-0.240953399,-0.530638036,-1.105945968,0.336494655,-0.105387721,-0.361333684,0.146938404,0.735496331,0.203498019,1.035372774,0.696764564,0.460359475,0.902115615,0.159145656,0.470870542,0.233149155
0.65031376,0.205248558,-0.311608993,-0.730518186,-0.099763502,-0.296836852,0.256428274,1.332749193,-0.572479594,-0.718487844,-1.358442863,-0.272458651,1.222365981,1.23077348,1.341885078,0.160917705,0.610664661,0.028766427,0.067086455,-0.715587135,-0.302074411,-1.062982434,-1.33993672,-0.344735341,-0.105387721,-0.717308606,-1.012922606,-0.538268264,0.16379456,0.356626454,0.470563362,0.202227087,1.261201184,-0.448430123,0.663977299,0.185607935
-0.153459882,-0.271911417,-0.502888496,-0.871040366,-0.406656282,-0.636336491,0.506405522,0.971254921,-0.659526197,-0.950607483,-0.981983317,-0.136229325,1.023448651,0.682228925,0.772628322,0.358675836,0.096595293,0.159907491,0.166118841,-0.7388824,-0.340740231,-0.371314059,-2.135505277,-0.685350339,-0.163108911,-0.657979453,-0.259766106,0.144105626,-0.008253766,-0.070983728,0.219228692,-0.362665418,0.686664274,-0.81297559,0.654557457,0.144858317
